gloss,instances,,,,,,,,,,
book,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"31, 15, 271, 240",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/p/philadelphia.mp4,0,42380
,"88, 18, 213, 192",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22136.mp4,0,42381
,"2, 8, 239, 240",25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/p/philadelphia.swf,0,42382
physician,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"67, 1, 236, 240",25,-1,1,0,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457769.mp4,0,42540
,"351, 18, 756, 480",25,-1,1,1,60,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4,0,42541
,"93, 12, 562, 480",25,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1467772429.4932.mp4,0,42542
,"94, 0, 529, 360",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/physician.mp4,0,42543
,"93, 20, 203, 192",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22643.mp4,0,42544
,"91, 21, 201, 192",25,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22644.mp4,0,42545
,"296, 53, 916, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=lNpWperuhDI,0,42546
,"189, 63, 546, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/doctor.mp4,0,42547
piece,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2367,2281,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,42663
,"59, 3, 263, 240",25,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/65758.mp4,0,42664
,"130, 0, 515, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468726134.2224.mp4,0,42665
,"72, 10, 244, 240",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/piece-part.mp4,0,42666
,"47, 18, 198, 192",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23931.mp4,0,42667
,"323, 34, 967, 720",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=QcdoYs6bLes,0,42668
,"0, 9, 231, 240",25,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/p/piece.swf,0,42669
,"209, 50, 566, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/segment.mp4,0,42670
pity,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,2673,2591,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,42938
,"201, 56, 568, 400",25,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/sympathy.mp4,0,42947
,"101, 25, 389, 360",25,-1,1,2,109,asllex,train,https://youtu.be/G3G-1igC_QM,0,67992
,"40, 7, 291, 240",25,-1,1,3,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/244857.mp4,0,42939
,"721, 28, 1683, 1080",25,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pity%202h-4lOlOpLqq00.mp4,0,42940
,"122, 0, 564, 480",25,-1,1,6,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468714947.6569.mp4,0,42942
,"96, 20, 226, 192",25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23282.mp4,0,42945
,"0, 6, 229, 240",25,-1,1,10,25,aslpro,train,http://www.aslpro.com/main/p/pity.swf,0,42946
plant,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"86, 10, 235, 180",25,-1,1,0,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/plant.mov,0,43078
,"412, 64, 870, 720",25,-1,1,3,65,nabboud,test,https://www.youtube.com/watch?v=vUakbqo-1uM,0,43087
,"25, 16, 197, 240",25,-1,1,5,24,aslpro,train,http://www.aslpro.com/main/p/plant.swf,0,43089
,"237, 41, 487, 400",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/grow.mp4,0,43090
,"423, 54, 807, 720",25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/plant.mp4,0,43079
,"159, 2, 526, 480",25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468726500.8864.mp4,0,43081
,"67, 18, 244, 240",25,-1,1,10,14,handspeak,train,https://www.handspeak.com/word/p/plant.mp4,0,43082
,"98, 22, 200, 192",25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22295.mp4,0,43083
plenty,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3062,3010,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,43253
,"74, 10, 258, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/116331.mp4,0,43254
,"177, 0, 562, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754125.9129.mp4,0,43255
,"83, 22, 198, 192",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22202.mp4,0,43257
,"85, 21, 198, 192",25,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22203.mp4,0,43258
,"322, 47, 935, 720",25,-1,1,6,5,aslu,val,https://www.youtube.com/watch?v=9TnUwUBcYzc,0,43259
,"0, 7, 244, 240",25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/p/plenty.swf,0,43260
,"189, 52, 543, 400",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/plenty.mp4,0,43261
pneumonia,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3185,3106,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,43364
,"736, 39, 1792, 1080",25,-1,1,3,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pneumonia-sc98deYK9g0.mp4,0,43367
,"698, 132, 1855, 1075",25,-1,1,4,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pneumonia-yYUwnAb1DGU.mp4,0,43368
,"102, 39, 597, 480",25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1520783429.2372.mp4,0,43369
,"45, 0, 494, 480",25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/p/pneumonia.mp4,0,43370
,"37, 13, 235, 192",25,-1,1,7,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/2/2391.mp4,0,43371
,"0, 5, 254, 240",25,-1,1,8,44,aslpro,train,http://www.aslpro.com/main/p/pneumonia.swf,0,43372
,"171, 52, 573, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pneumonia.mp4,0,43373
politics,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3468,3409,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,43593
,"308, 1, 1387, 1080",25,-1,1,1,107,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PO/POLITICS-2351.mp4,0,66309
,"35, 0, 265, 240",25,-1,1,2,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/49202.mp4,0,43594
,"509, 26, 1633, 1080",25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Politics--jRjqiCwV3c.mp4,0,43595
,"91, 0, 503, 480",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754579.1538.mp4,0,43596
,"46, 13, 260, 240",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/p/politics.mp4,0,43597
,"46, 1, 224, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8712.mp4,0,43598
,"160, 52, 547, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/politics.mp4,0,43599
position,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,3692,3633,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,43799
,"27, 0, 305, 240",25,-1,1,1,50,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51743.mp4,0,43800
,"345, 47, 1652, 1080",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Place%20P-b0TUzWGivIM.mp4,0,43801
,"142, 0, 567, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468754799.137.mp4,0,43802
,"61, 11, 254, 240",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/p/position.mp4,0,43803
,"297, 36, 988, 720",25,-1,1,6,5,aslu,val,https://www.youtube.com/watch?v=YLoIhYH24Lk,0,43805
,"15, 18, 220, 240",25,-1,1,7,87,aslpro,train,http://www.aslpro.com/main/p/position.swf,0,43806
,"216, 38, 530, 400",25,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/place.mp4,0,43807
pound,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"55, 7, 248, 240",25,-1,1,0,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/116380.mp4,0,43986
,"23, 17, 201, 240",25,-1,1,1,24,aslpro,test,http://www.aslpro.com/main/p/pound.swf,0,43995
,"228, 34, 486, 400",25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/scale.mp4,0,43996
,"670, 122, 1538, 1080",25,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pound%2C%20Weight-JXc1QqQOWeM.mp4,0,43987
,"168, 0, 555, 480",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755089.3394.mp4,0,43988
,"112, 0, 559, 480",25,-1,1,5,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468927665.7928.mp4,0,43989
,"135, 10, 515, 360",25,-1,1,8,20,handspeak,train,https://www.handspeak.com/word/p/pound-weight.mp4,0,43992
,"75, 16, 216, 192",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8105.mp4,0,43994
pour,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"697, 96, 1551, 1077",25,-1,1,0,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pitcher%2C%20Pour-b9vXlZgo4xs.mp4,0,43999
,"61, 12, 220, 192",25,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7128.mp4,0,44007
,"0, 3, 252, 240",25,-1,1,5,25,aslpro,train,http://www.aslpro.com/main/p/pour.swf,0,44010
,"188, 55, 557, 400",25,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pour.mp4,0,44011
,"517, 75, 1599, 1080",25,-1,1,7,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pour%203-ybxyFC4PoyU.mp4,0,44000
,"574, 81, 1501, 1079",25,-1,1,8,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pour-SJIavnHI8cw.mp4,0,44001
,"31, 0, 546, 480",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/p/pour-container.mp4,0,44003
,"21, 0, 537, 480",25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/p/pour-pitcher.mp4,0,44004
praise,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4153,4081,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44096
,"50, 2, 273, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/244855.mp4,0,44097
,"88, 10, 597, 480",25,-1,1,2,40,asldeafined,train,https://media.asldeafined.com/vocabulary/1488900010.8036.mp4,0,44098
,"108, 0, 523, 480",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/praise.mp4,0,44099
,"80, 14, 203, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14450.mp4,0,44100
,"100, 15, 224, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8299.mp4,0,44101
,"23, 19, 212, 240",25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/p/praise.swf,0,44102
,"187, 54, 561, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/praise.mp4,0,44103
preach,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4280,4191,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44137
,"17, 0, 269, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/244852.mp4,0,44147
,"666, 81, 1605, 1070",25,-1,1,2,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Preach-T-a0FWBHcrY.mp4,0,44148
,"98, 0, 512, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468765373.1721.mp4,0,44149
,"83, 0, 544, 480",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/p/preach.mp4,0,44150
,"69, 14, 217, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/5/5591.mp4,0,44151
,"0, 10, 220, 240",25,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/p/preach.swf,0,44152
,"167, 52, 547, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/sermon.mp4,0,44153
preacher,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4347,4281,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44140
,"75, 20, 375, 360",25,-1,1,1,109,asllex,test,https://youtu.be/WVpdAlQEbFg,0,67096
,"162, 0, 554, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755186.3501.mp4,0,44141
,"54, 10, 256, 240",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/preacher.mp4,0,44142
,"62, 13, 227, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5590.mp4,0,44143
,"325, 39, 976, 720",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=WYG78SOzDJk,0,44144
,"11, 4, 224, 240",25,-1,1,6,72,aslpro,train,http://www.aslpro.com/main/p/preacher.swf,0,44145
,"193, 37, 482, 400",25,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/pastor.mp4,0,44146
prefer,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,4573,4514,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44213
,"127, 16, 514, 358",25,69,1,1,113,lillybauer,test,https://www.youtube.com/watch?v=gnTfs53J4SY,0,68490
,"193, 0, 558, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755208.8069.mp4,0,44221
,"68, 0, 302, 240",25,-1,1,4,85,handspeak,train,https://www.handspeak.com/word/p/prefer.mp4,0,44222
,"77, 16, 211, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9023.mp4,0,44224
,"299, 0, 924, 720",25,-1,1,7,5,aslu,val,https://www.youtube.com/watch?v=zLzdb5vrdds,0,44225
,"0, 3, 232, 240",25,-1,1,8,25,aslpro,train,http://www.aslpro.com/main/p/prefer.swf,0,44226
,"193, 54, 544, 400",25,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/prefer.mp4,0,44227
pressure,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,5020,4964,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44394
,"70, 8, 240, 180",25,-1,1,1,43,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/pressure.mov,0,44396
,"760, 53, 1737, 1080",25,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pressure-Waays2zP7hI.mp4,0,44397
,"150, 0, 553, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755613.4882.mp4,0,44398
,"21, 8, 266, 240",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/p/pressure.mp4,0,44399
,"58, 8, 210, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/14/14089.mp4,0,44400
,"288, 14, 1003, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=PpuAHXAUXAQ,0,44401
,"201, 53, 572, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pressure.mp4,0,44402
principal,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"206, 8, 480, 370",25,-1,1,0,101,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PRINCIPAL-932.mp4,0,66331
,"515, 111, 1532, 1078",25,-1,1,1,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Principal%2C%20Phillipines-yVkocSHMILU.mp4,0,44538
,"98, 0, 567, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468755959.6840.mp4,0,44539
,"64, 11, 257, 240",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/principal-school.mp4,0,44540
,"57, 7, 210, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14174.mp4,0,44541
,"309, 18, 1014, 720",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=CSmwHW4VZPg,0,44542
,"0, 7, 253, 240",25,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/p/principal.swf,0,44543
,"181, 54, 566, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/principal.mp4,0,44544
priority,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,5536,5497,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44582
,"118, 0, 573, 480",25,-1,1,1,13,asldeafined,test,https://media.asldeafined.com/vocabulary/1468756037.2440.mp4,0,44588
,"8, 0, 538, 480",25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/p/priority.mp4,0,44589
,"330, 56, 960, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=bZ0QgNRDa_k,0,44592
,"10, 4, 247, 240",25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/p/priority.swf,0,44593
,"521, 67, 1678, 1080",25,-1,1,10,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Priority%202-dk6Y5yE8JwU.mp4,0,44584
,"409, 64, 1675, 1080",25,-1,1,12,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Priority%204-U-_9dSa_fm4.mp4,0,44586
,"289, 52, 1644, 1080",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Priority-Y0mrl2vYTtI.mp4,0,44587
professional,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"50, 15, 270, 240",25,-1,1,0,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/157982.mp4,0,44776
,"585, 42, 1694, 1080",25,-1,1,1,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Professional%202-hv1ZFLyld1g.mp4,0,44777
,"428, 49, 1701, 1080",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Professional%203-CTco4MPbMm8.mp4,0,44778
,"468, 44, 1695, 1074",25,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Professional-PDasbtxZs34.mp4,0,44779
,"73, 0, 540, 480",25,-1,1,4,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756562.1303.mp4,0,44780
,"64, 10, 492, 360",25,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/p/professional.mp4,0,44781
,"71, 11, 206, 192",25,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8817.mp4,0,44782
,"207, 54, 550, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/professional.mp4,0,44783
professor,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,5879,5820,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,44789
,"48, 6, 273, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/116416.mp4,0,44790
,"81, 0, 564, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468943450.3372.mp4,0,44791
,"43, 17, 266, 240",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/professor.mp4,0,44792
,"38, 10, 240, 192",25,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6748.mp4,0,44793
,"61, 11, 260, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8205.mp4,0,44794
,"14, 2, 233, 240",25,-1,1,6,72,aslpro,train,http://www.aslpro.com/main/p/professor.swf,0,44795
,"181, 56, 574, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/professor.mp4,0,44796
promote,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"178, 0, 542, 370",25,-1,1,0,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PR/PROMOTE-2051.mp4,0,66340
,"30, 33, 290, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/91819.mp4,0,44906
,"66, 19, 411, 360",25,-1,1,2,109,asllex,train,https://youtu.be/G4jTCHpN_ZI,0,67109
,"119, 0, 590, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756733.4076.mp4,0,44907
,"41, 14, 266, 240",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/p/promote-advance.mp4,0,44908
,"38, 12, 248, 192",25,-1,1,6,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23044.mp4,0,44910
,"278, 46, 1004, 720",25,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=pl8AobFWFTs,0,44911
,"0, 11, 230, 240",25,-1,1,8,30,aslpro,train,http://www.aslpro.com/main/p/promote.swf,0,44912
prostitute,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,6336,6257,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,45050
,"59, 0, 262, 240",25,-1,1,1,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/49217.mp4,0,45051
,"194, 0, 555, 480",25,-1,1,2,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468756977.8085.mp4,0,45052
,"37, 0, 551, 480",25,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/p/prostitute.mp4,0,45053
,"83, 23, 205, 192",25,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22381.mp4,0,45054
,"321, 64, 875, 720",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=CTc5q0FhGJA,0,45055
,"11, 15, 203, 240",25,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/p/prostitute.swf,0,45056
,"178, 61, 542, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/whore.mp4,0,45057
proud,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,6412,6370,0,9,asl5200,val,https://www.youtube.com/watch?v=zHd4YEFzpwE,0,45089
,"48, 0, 260, 240",25,-1,1,1,28,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/486576.mp4,0,45090
,"520, 48, 1516, 1067",25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Proud-JUCxqQamDTo.mp4,0,45091
,"93, 0, 534, 480",25,-1,1,3,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468757103.1397.mp4,0,45092
,"49, 0, 532, 480",25,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/p/proud.mp4,0,45093
,"70, 8, 222, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6059.mp4,0,45094
,"280, 35, 939, 720",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=v74BSmAB5Uk,0,45095
,"196, 49, 561, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/pride.mp4,0,45096
quote,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"64, 6, 240, 180",25,-1,1,0,19,elementalasl,val,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/quote.mov,0,45819
,"9, 5, 272, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/245716.mp4,0,45820
,"353, 130, 1487, 1080",25,-1,1,2,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Quote%20Unquote-Lgm5vateXxI.mp4,0,45821
,"118, 8, 658, 540",25,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1546374238.7751.mp4,0,45822
,"55, 14, 259, 240",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/q/quote.mp4,0,45823
,"43, 13, 235, 192",25,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8613.mp4,0,45824
,"0, 21, 233, 240",25,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/q/quote.swf,0,45825
,"179, 63, 560, 400",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/quote.mp4,0,45826
receive,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,"0, 0, 360, 240",25,959,913,0,9,asl5200,val,https://www.youtube.com/watch?v=Qc7Dc_qF5NI,0,46489
,"45, 11, 261, 240",25,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/244838.mp4,0,46491
,"704, 57, 1531, 1079",25,-1,1,2,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Get%2C%20Receive-9lqMXL5k_Wk.mp4,0,46492
